employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status,rejection_reason,rejected_at
357,STEPHEN,WOODWARD,stephen.woodward@company.com,2022-06-08,Prison officer,IT,55000,,IT,WEST PETER,GU,42138,1971-01-14,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
358,james,thompson,james.thompson@corp,2020-12-04,"Radiographer, diagnostic",IT,225000,,IT,PORT JOEL,KS,95328,1968-07-28,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
360,George,Hatfield,GEORGE.HATFIELD@ENTERPRISE.COM,2024-02-08,Politician's assistant,IT,45000,,IT,N/A,WI,01329,1972-12-31,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
363,matthew,Ho,matthew.ho@tech.,2023-02-13,"Accountant, chartered public finance",HR,45000,5067,N/A,ROBYNVILLE,MO,46817,1987-03-21,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
364,Samuel,wang,SAMUEL.WANG@COMPANY.COM,2023-06-05,Dancer,IT,225000,,IT,PORT JAMES,PR,48933,1970-08-19,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
366,James,GONZALEZ,james.gonzalez@company.com,2024-10-13,Community arts worker,IT,62100,,IT,SCOTTBURGH,AZ,76012,1981-10-15,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
369,Kevin,mcclain,kevin.mcclain@tech.com,2023-06-23,Telecommunications researcher,IT,90000,,IT,FERGUSONFURT,VT,50848,1971-05-04,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
370,DANIEL,HUDSON,daniel.hudson@company.com,2020-06-19,"Journalist, broadcasting",N/A,45000,,N/A,PATRICIABURY,MH,15976,2004-12-04,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
373,briana,Delacruz,briana.delacruz@tech.com,2019-04-26,Garment/textile technologist,SALES,225000,,SALES,PORT MARIATON,PR,34774,1965-05-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
374,chloe,bright,chloe.bright@company.com,2021-10-15,Warden/ranger,HR,74000,,HR,TRANVILLE,MD,53821,1967-07-07,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
375,CHRISTOPHER,GONZALES,christopher.gonzales@enterprise.com,2024-11-17,"Pilot, airline",MARKETING,55000,,MARKETING,BREWERVIEW,FL,57227,1983-02-25,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
376,CARLA,Crawford,CARLA.CRAWFORD@ANALYTICS.COM,2023-11-24,Pensions consultant,HR,65000,,N/A,EAST KYLE,ME,62446,1968-07-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
378,Seth,Walker,seth.walker@analytics.com,2021-09-05,Chartered management accountant,IT,,9042,IT,HAWKINSTON,AK,31524,1972-05-28,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
379,SARAH,Kelley,sarah.kelley@analytics.com,2023-08-06,Race relations officer,HR,95000,,HR,N/A,KS,70139,1971-04-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
381,Amy,Bennett,amy.bennett@corp.com,2027-10-31,Licensed conveyancer,IT,225000,2065,IT,WEST MICHAELFORT,PA,46028,2001-08-27,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
384,SARAH,VASQUEZ,sarah.vasquez@tech.com,2027-02-27,Research scientist (physical sciences),N/A,75000,9077,N/A,ENGLISHMOUTH,MN,48861,1965-12-11,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
387,JUSTIN,ROGERS,justin.rogers@tech.com,2023-06-06,"Surveyor, mining",IT,62100,,IT,WEST COREY,WV,08159,1977-06-16,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
391,Sarah,VARGAS,sarah.vargas@analytics,2021-04-09,Geoscientist,ANALYTICS,74000,9094,ANALYTICS,COURTNEYLAND,ME,89894,1983-10-09,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
392,Cathy,collins,cathy.collins@corp,2021-01-08,Sport and exercise psychologist,ANALYTICS,85000,5007,ANALYTICS,NEW KENDRATON,AS,37037,1965-12-01,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
396,jared,reyes,jared.reyes@tech.com,2022-06-14,Speech and language therapist,ANALYTICS,75000,,ANALYTICS,FAITHLAND,LA,60483,1981-03-15,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
399,amy,GOODWIN,amy.goodwin@corp,2020-07-10,Water quality scientist,MARKETING,105000,9013,N/A,VALENCIABURY,DE,41161,2002-08-20,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
401,Carol,vasquez,carol.vasquez@company.com,2024-05-31,"Exhibitions officer, museum/gallery",HR,,3038,HR,HERNANDEZFURT,AS,25242,1995-12-23,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
402,AMBER,STEVENS,AMBER.STEVENS@TECH.COM,2027-12-04,"Civil engineer, consulting",ANALYTICS,62100,9012,ANALYTICS,VELEZFURT,WV,89879,1987-01-12,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
409,DANIELLE,garcia,DANIELLE.GARCIA@ENTERPRISE.COM,2024-04-13,Ranger/warden,SALES,95000,,SALES,COURTNEYSHIRE,DC,03640,1971-07-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
410,lisa,steele,lisa.steele@enterprise.com,2021-01-30,"Programmer, applications",N/A,,9003,N/A,JOSHUACHESTER,TN,78236,1978-12-21,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
415,Brian,Nelson,brian.nelson@corp.com,2021-10-25,Speech and language therapist,SALES,95000,,SALES,NORTH JUSTINSTAD,MN,03503,1987-03-16,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
419,karen,Wall,karen.wall@enterprise.com,2019-12-21,Diplomatic Services operational officer,N/A,,9072,N/A,LAKE DYLAN,OR,31204,1973-05-04,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
420,Jerry,Brown,JERRY.BROWN@ANALYTICS.COM,2019-03-05,Actor,N/A,74000,,N/A,NELSONCHESTER,CA,89189,1980-05-14,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
422,melissa,Perez,melissa.perez@corp.com,2026-11-01,"Engineer, chemical",IT,,,IT,JENNIFERPORT,OK,59147,1974-04-23,Active,"INVALID_MANAGER_ID, INVALID_SALARY, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
423,ANDREW,Sanchez,andrew.sanchez@company,2023-05-21,Pharmacologist,MARKETING,65000,3072,MARKETING,SCOTTVILLE,MH,36831,1986-10-04,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
429,Crystal,Owens,crystal.owens@company,2023-09-08,"Engineer, manufacturing",SALES,65000,9001,N/A,NEW SEANBERG,WY,24207,1989-09-03,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
432,STACY,day,STACY.DAY@CORP.COM,2023-04-27,"Engineer, site",ANALYTICS,85000,,ANALYTICS,WALTERSMOUTH,CO,26224,2000-06-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
437,Shawn,BARNES,shawn.barnes@analytics,2020-06-27,Minerals surveyor,IT,55000,5085,IT,PORT JENNIFERVIEW,WY,36439,1966-11-28,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
438,phillip,thompson,PHILLIP.THOMPSON@ENTERPRISE.COM,2027-09-12,Fitness centre manager,ANALYTICS,95000,3108,ANALYTICS,LAKE PATRICKSTAD,WI,02116,1999-07-21,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
440,Samuel,Marsh,samuel.marsh@analytics,2020-08-10,Speech and language therapist,ANALYTICS,,,ANALYTICS,N/A,ID,78316,1966-03-16,Active,"INVALID_EMAIL, INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
443,Robin,CARROLL,robin.carroll@enterprise.com,2025-08-24,Barista,IT,,2022,IT,EAST JAMES,CA,66949,1988-08-03,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
447,Cynthia,young,CYNTHIA.YOUNG@CORP.COM,2021-04-23,Freight forwarder,MARKETING,,2043,MARKETING,WEST MICHELLEPORT,ME,40265,1991-04-16,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
448,JEFFREY,hoffman,jeffrey.hoffman@corp.com,2021-04-22,Community development worker,ANALYTICS,75000,,ANALYTICS,JENSENTOWN,PR,26838,1971-09-08,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
450,ELIJAH,Cruz,elijah.cruz@enterprise.com,2023-10-02,Computer games developer,HR,85000,,HR,PORT HEATHER,NC,11990,1990-10-09,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
451,MATTHEW,CLAYTON,matthew.clayton@analytics,2023-10-07,"Engineer, control and instrumentation",MARKETING,95000,9025,MARKETING,NEW JOY,NV,39436,1990-04-01,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
454,joseph,MORGAN,joseph.morgan@analytics,2020-06-15,Warehouse manager,N/A,74000,,N/A,N/A,IN,29655,1981-06-27,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
456,Kimberly,andrews,kimberly.andrews@company.,2023-09-30,Fish farm manager,IT,74000,,IT,ALEXMOUTH,NC,74706,1977-10-28,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
458,evan,howard,evan.howard@enterprise.com,2023-07-11,Dance movement psychotherapist,ANALYTICS,45000,,ANALYTICS,ROSEHAVEN,OH,22486,1997-04-18,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
461,James,OBRIEN,james.obrien@enterprise.com,2023-05-23,"Pilot, airline",SALES,55000,9050,SALES,CARRLAND,MS,15610,1976-10-22,Active,DUPLICATE_EMPLOYEE_ID,2026-02-18 16:09:27.882563
461,Chelsea,Miller,chelsea.miller@analytics.com,2023-01-27,Passenger transport manager,MARKETING,95000,,MARKETING,PORT CRYSTAL,NC,23763,1997-01-01,Active,"DUPLICATE_EMPLOYEE_ID, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
462,PATRICK,PARRISH,patrick.parrish@company.com,2021-12-06,"Designer, furniture",N/A,45000,,N/A,JOHNSONVILLE,CO,08787,1968-11-14,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
463,steven,Gordon,steven.gordon@analytics.com,2024-02-03,Systems developer,MARKETING,105000,,MARKETING,N/A,NC,42826,1995-05-12,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
465,LAURA,lee,laura.lee@corp.com,2020-07-25,"Clinical scientist, histocompatibility and immunogenetics",HR,65000,,HR,PORT BRITTANYBURGH,NJ,22553,1997-02-28,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
467,DANNY,hughes,danny.hughes@tech.com,2024-09-11,Ranger/warden,ANALYTICS,,,ANALYTICS,RAYCHESTER,RI,75673,1981-02-04,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
478,Kimberly,MYERS,kimberly.myers@corp.com,2021-03-30,Graphic designer,SALES,95000,,SALES,DAYBERG,HI,80330,1994-05-27,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
482,Joel,oconnell,joel.oconnell@tech.com,2026-03-03,Phytotherapist,N/A,85000,5057,N/A,EAST BARBARA,IL,61301,2005-01-31,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
484,kelly,ADAMS,kelly.adams@analytics,2020-06-22,"Therapist, horticultural",IT,85000,2013,IT,N/A,NM,03666,2000-02-06,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
486,ROBERT,vega,robert.vega@analytics.com,2020-11-20,Production manager,SALES,74000,,SALES,NORTH KENNETH,AK,05264,1989-10-04,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
487,jason,BOOKER,jason.booker@company.com,2025-09-29,Sports therapist,ANALYTICS,225000,,ANALYTICS,WEST JOYCE,IA,58121,1965-05-14,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
496,Tony,Khan,tony.khan@analytics.com,2021-05-09,Public affairs consultant,N/A,74000,,N/A,N/A,MI,63913,1973-03-11,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
498,jeremy,MITCHELL,jeremy.mitchell@tech.com,2025-06-23,Barrister's clerk,SALES,95000,,SALES,N/A,CA,82083,1984-07-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
500,Lisa,SOLIS,lisa.solis@corp,2021-04-20,Geoscientist,HR,75000,3127,N/A,STEPHENSVILLE,MI,31287,1981-06-20,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
501,pamela,WILLIAMS,PAMELA.WILLIAMS@TECH.COM,2026-07-25,"Clinical scientist, histocompatibility and immunogenetics",IT,85000,3074,IT,N/A,MN,60870,1999-03-05,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
503,richard,bridges,RICHARD.BRIDGES@ENTERPRISE.COM,2023-06-03,Merchant navy officer,IT,65000,,IT,SOUTH KRISTINA,UT,71237,1969-11-24,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
504,robert,Garner,robert.garner@analytics.com,2021-03-19,"Secretary, company",MARKETING,45000,,MARKETING,HEATHERBURGH,VI,33630,1965-08-16,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
506,Christopher,Davis,christopher.davis@corp,2021-06-26,Banker,HR,65000,3025,HR,BROWNBERG,NC,45784,1985-10-03,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
509,TANYA,EVANS,tanya.evans@company.,2020-09-14,"Accountant, chartered public finance",IT,85000,9028,IT,NEW ANDREVILLE,ME,06785,1992-06-22,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
511,ROBERT,esparza,robert.esparza@analytics.com,2022-07-17,Audiological scientist,ANALYTICS,,5001,ANALYTICS,JOHNSONLAND,WV,60429,1965-10-31,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
512,Vanessa,JOHNSON,vanessa.johnson@corp.com,2022-02-11,Physiotherapist,IT,,2045,IT,NORTH JASMINE,AS,84376,1977-08-10,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
513,kevin,BAIRD,kevin.baird@analytics.com,2023-03-18,"Administrator, arts",SALES,,3066,SALES,DAVIDCHESTER,VI,82521,1986-04-02,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
515,Gary,Smith,gary.smith@enterprise.com,2020-01-13,Film/video editor,HR,55000,,HR,GRIFFITHMOUTH,VI,75456,1992-12-16,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
518,Tracey,WATKINS,tracey.watkins@enterprise.com,2025-02-06,"Radiographer, therapeutic",ANALYTICS,65000,,ANALYTICS,NEW DAVID,CO,10086,1995-11-05,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
519,shelly,Grant,SHELLY.GRANT@ENTERPRISE.COM,2023-02-19,Health physicist,HR,105000,,HR,NEW PAULHAVEN,OH,90235,1971-06-12,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
523,richard,MARTINEZ,richard.martinez@corp.com,2024-06-04,"Lecturer, further education",MARKETING,105000,,MARKETING,LARRYTON,MD,66302,1992-01-31,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
524,Steven,sellers,STEVEN.SELLERS@ENTERPRISE.COM,2024-08-17,Graphic designer,N/A,225000,,N/A,N/A,GA,52758,2004-07-10,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
530,KIMBERLY,Rogers,kimberly.rogers@tech.com,2020-08-20,"Nurse, learning disability",IT,85000,,IT,PORT DANIELLEBURGH,KY,74065,1968-11-18,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
531,Joshua,Patterson,joshua.patterson@company.com,2022-03-29,Drilling engineer,IT,,9072,N/A,ANDREATON,IL,42516,1994-04-26,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
533,christina,dunn,christina.dunn@company.com,2026-05-13,Counselling psychologist,HR,90000,2050,HR,ALLENVILLE,OK,07210,1990-09-04,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
535,alexander,shannon,alexander.shannon@company.com,2026-05-09,"Accountant, chartered management",IT,85000,,IT,WEST RONNIE,NY,07353,1980-11-14,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
537,JOSHUA,Hancock,joshua.hancock@tech.com,2024-09-22,Equality and diversity officer,HR,,5074,HR,N/A,MO,61135,1968-08-12,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
542,Laura,evans,laura.evans@tech.com,2023-09-01,"Nurse, children's",SALES,,,N/A,EAST RICHARD,OK,80988,1978-05-29,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
549,CODY,MCKINNEY,cody.mckinney@corp.com,2020-03-04,Graphic designer,HR,,9012,HR,PORT ANDREAMOUTH,MT,15534,1998-07-20,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
550,troy,Roberts,troy.roberts@corp,2021-11-18,"Conservator, furniture",IT,65000,,N/A,HURSTTOWN,SD,39093,1975-03-20,Active,"INVALID_EMAIL, INVALID_MANAGER_ID",2026-02-18 16:09:27.882563
552,TAMMY,lopez,TAMMY.LOPEZ@CORP.COM,2021-09-17,Historic buildings inspector/conservation officer,SALES,105000,,SALES,LAKE ADAMBERG,OK,37048,1974-05-09,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
555,gabriela,Hooper,GABRIELA.HOOPER@ANALYTICS.COM,2026-03-26,Information officer,N/A,90000,3087,N/A,EAST MICHAELVILLE,PR,64764,1976-03-11,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
557,austin,CARR,austin.carr@enterprise.com,2020-09-17,"Loss adjuster, chartered",IT,,,IT,PORT NATALIE,FM,87185,1983-01-21,Active,"INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
559,kristen,MARTIN,kristen.martin@analytics.com,2020-08-30,"Scientist, research (medical)",IT,95000,,N/A,BRIANBOROUGH,WV,26701,1989-07-23,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
560,Michael,Dalton,michael.dalton@analytics.com,2028-01-29,Psychotherapist,SALES,85000,5034,N/A,NICHOLASMOUTH,VI,03137,1998-07-18,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
561,justin,TOWNSEND,justin.townsend@tech.,2020-12-06,"Therapist, nutritional",SALES,65000,2068,SALES,LAKE ALEXANDER,GU,35798,1986-07-03,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
563,ADRIAN,singh,adrian.singh@analytics.com,2024-11-13,Plant breeder/geneticist,ANALYTICS,65000,,ANALYTICS,LAKE DANASHIRE,WI,40877,1998-08-17,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
564,Ryan,Watkins,ryan.watkins@tech.com,2024-01-21,Air broker,N/A,45000,,N/A,N/A,VI,36445,1979-01-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
568,kelli,gallegos,kelli.gallegos@tech.com,2023-08-05,Social worker,SALES,,2055,SALES,N/A,MH,20002,1983-06-13,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
571,CHRISTOPHER,ESPINOZA,christopher.espinoza@analytics.com,2020-08-16,Armed forces logistics/support/administrative officer,IT,,5001,IT,NEW WILLIAMHAVEN,IN,83483,1997-06-23,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
574,Cathy,REYES,cathy.reyes@company,2023-07-17,"Teacher, music",ANALYTICS,45000,3004,ANALYTICS,WEST RHONDA,ID,27034,1985-12-12,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
576,CHRISTOPHER,sanders,christopher.sanders@corp.com,2022-07-15,"Buyer, industrial",N/A,45000,,N/A,DANIELLEFORT,NE,74742,1997-12-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
584,MICHELLE,Cameron,michelle.cameron@enterprise.com,2022-06-05,Contractor,IT,65000,,IT,WEST DAVID,MO,27586,1979-05-22,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
587,timothy,Nguyen,timothy.nguyen@analytics.com,2021-08-18,Telecommunications researcher,SALES,75000,,SALES,NEW CHRISTOPHER,AL,80263,1990-11-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
591,tammy,stanley,tammy.stanley@tech.com,2023-12-10,Radio broadcast assistant,IT,,9079,IT,ANTHONYVILLE,GU,29191,1974-10-16,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
598,erica,Green,erica.green@tech.com,2027-09-26,Waste management officer,N/A,65000,5016,N/A,EAST JESSICATON,OK,37097,1965-08-11,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
599,CHARLES,clay,charles.clay@corp.com,2023-09-01,"Production designer, theatre/television/film",IT,,2042,N/A,SOUTH LINDA,KS,42835,1996-01-13,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
601,Eugene,TURNER,eugene.turner@tech.com,2027-05-26,Operations geologist,HR,62100,2033,HR,ALYSSACHESTER,MO,28105,1994-05-13,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
603,Todd,Anderson,todd.anderson@company.com,2026-11-03,Proofreader,SALES,90000,2013,SALES,PORT MICHAELLAND,IA,63260,1999-05-07,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
604,Mitchell,LEE,mitchell.lee@company.com,2024-07-21,Accommodation manager,IT,225000,,IT,WEST JOSHUAFORT,VI,42319,1994-12-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
605,JONATHAN,MEJIA,JONATHAN.MEJIA@ENTERPRISE.COM,2024-10-16,Barrister,IT,105000,,N/A,SOUTH BRIANTOWN,NV,86526,1993-10-12,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
606,natalie,barnes,natalie.barnes@company.com,2021-04-17,Medical laboratory scientific officer,N/A,225000,,N/A,EAST JONATHAN,MH,64330,1975-10-13,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
607,Jennifer,Cowan,jennifer.cowan@analytics.com,2027-02-15,Forest/woodland manager,SALES,90000,5076,N/A,NOAHBURGH,OH,66562,1976-03-01,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
617,Chelsea,Kline,chelsea.kline@enterprise.com,2022-09-15,Marketing executive,N/A,105000,,N/A,LYONSSTAD,PR,16628,1965-12-13,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
619,steven,Walker,steven.walker@enterprise.com,2027-08-13,Systems analyst,N/A,225000,,N/A,WEST DAVIDPORT,GA,41321,1982-04-28,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
623,Erica,mosley,erica.mosley@corp.com,2020-03-14,Probation officer,IT,75000,,IT,LAKE KURT,MH,86903,2003-07-06,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
625,Derek,THOMPSON,DEREK.THOMPSON@ANALYTICS.COM,2027-09-01,Oncologist,HR,75000,9018,N/A,NORTH JESSICABERG,KY,84319,1986-10-01,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
626,JESSICA,Weaver,jessica.weaver@analytics.com,2026-06-17,Chief Executive Officer,IT,65000,2061,IT,CHRISTOPHERMOUTH,IL,11456,1978-11-12,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
633,sandra,ingram,sandra.ingram@company.com,2022-05-21,Textile designer,IT,85000,,IT,AARONSHIRE,DC,18355,1986-08-10,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
637,Patty,ELLIS,patty.ellis@enterprise.com,2021-08-19,Petroleum engineer,IT,,2096,IT,ROBERTBERG,HI,60189,1980-08-24,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
638,Bruce,Russell,bruce.russell@analytics.com,2021-05-18,Trade union research officer,IT,85000,,IT,GWENDOLYNBURY,WV,88593,1968-02-17,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
639,william,PEREZ,william.perez@corp,2025-02-06,Trading standards officer,MARKETING,,,MARKETING,SOUTH MEGAN,TX,54369,1972-07-14,Active,"INVALID_EMAIL, INVALID_MANAGER_ID, INVALID_SALARY",2026-02-18 16:09:27.882563
641,Jennifer,MARSHALL,jennifer.marshall@company.com,2026-09-23,Publishing copy,SALES,62100,,N/A,LAKE JAMESBURGH,NY,09199,1997-03-30,Active,"INVALID_MANAGER_ID, FUTURE_HIRE_DATE",2026-02-18 16:09:27.882563
642,Heather,CAMPBELL,heather.campbell@corp.com,2020-11-27,"Therapist, speech and language",IT,105000,,N/A,EAST DUSTIN,AZ,09108,1985-01-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
646,KELLY,KENT,kelly.kent@corp,2024-05-11,Sales promotion account executive,IT,85000,5085,IT,WEST BETH,VA,72869,1996-07-04,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
652,roger,MITCHELL,roger.mitchell@corp.com,2024-07-16,Gaffer,IT,85000,,N/A,N/A,IL,04798,1989-03-02,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
655,Kaitlin,Reid,kaitlin.reid@company,2019-03-19,Science writer,IT,225000,9010,IT,LAURATON,VA,94305,1986-02-28,Active,INVALID_EMAIL,2026-02-18 16:09:27.882563
656,TYLER,MARTINEZ,tyler.martinez@enterprise.com,2021-10-28,Politician's assistant,MARKETING,225000,,MARKETING,NEW AMBERFORT,AZ,51724,1967-12-01,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
658,Rhonda,ray,rhonda.ray@tech.com,2023-01-01,Nature conservation officer,IT,225000,,IT,NEW GEORGE,NC,04572,1995-03-14,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
663,benjamin,austin,BENJAMIN.AUSTIN@ENTERPRISE.COM,2024-06-07,Naval architect,N/A,45000,,N/A,RHONDABERG,PR,59043,1986-10-20,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
669,Cynthia,Woods,cynthia.woods@company.com,2023-06-08,"Geologist, wellsite",MARKETING,,9009,N/A,THOMPSONBERG,MS,54237,1987-07-11,Active,INVALID_SALARY,2026-02-18 16:09:27.882563
670,james,Martinez,JAMES.MARTINEZ@ENTERPRISE.COM,2023-07-15,Market researcher,HR,90000,,HR,N/A,RI,96742,1985-07-26,Active,INVALID_MANAGER_ID,2026-02-18 16:09:27.882563
671,Donna,WILLIAMS,donna.williams@enterprise.com,2027-02-14,Chiropodist,HR,85000,3132,HR,MARIAHBOROUGH,NH,31414,1994-04-06,Active,FUTURE_HIRE_DATE,2026-02-18 16:09:27.882563
