employee_id,first_name,last_name,full_name,email,email_domain,hire_date,job_title,department,salary,salary_band,manager_id,address,city,state,zip_code,birth_date,age,tenure_years,status
206,Vincent,Frost,Vincent Frost,vincent.frost@corp.com,corp.com,2020-07-31,"Development worker, community",ANALYTICS,105000,Senior,3039,N/A,WEST DAWN,NY,95165,1967-05-09,58,5.6,Active
207,Melissa,Wood,Melissa Wood,melissa.wood@tech.com,tech.com,2023-05-11,Chemical engineer,MARKETING,225000,Senior,9025,MARKETING,CHRISTOPHERTON,TN,72973,1982-10-21,43,2.8,Active
208,Laura,Walker,Laura Walker,laura.walker@tech.com,tech.com,2021-02-12,"Engineer, technical sales",IT,74000,Mid,3148,N/A,SOUTH JEFFERYBURGH,IN,16447,1968-11-22,57,5,Active
209,Ralph,Patterson,Ralph Patterson,ralph.patterson@analytics.com,analytics.com,2023-09-06,Financial trader,HR,65000,Mid,3094,N/A,EAST DONNA,OR,42838,1994-11-21,31,2.5,Active
211,Michael,Poole,Michael Poole,michael.poole@corp.com,corp.com,2021-11-26,Landscape architect,IT,62100,Mid,3021,IT,LAKE MELINDA,KS,09350,1985-05-06,40,4.2,Active
212,Michael,Shelton,Michael Shelton,michael.shelton@tech.com,tech.com,2022-02-09,Biomedical engineer,IT,105000,Senior,2055,IT,KRISTINVILLE,KS,25134,2001-11-29,24,4,Active
213,Lynn,Smith,Lynn Smith,lynn.smith@enterprise.com,enterprise.com,2021-11-10,Contracting civil engineer,N/A,74000,Mid,9029,N/A,MARTINEZVILLE,NC,01063,1980-03-29,45,4.3,Active
214,Robert,Daniels,Robert Daniels,robert.daniels@tech.com,tech.com,2025-11-25,Recycling officer,HR,65000,Mid,9036,N/A,DALTONSIDE,SD,49295,1993-10-03,32,0.2,Active
216,Nicole,Owen,Nicole Owen,nicole.owen@analytics.com,analytics.com,2021-02-15,Sport and exercise psychologist,ANALYTICS,65000,Mid,5085,ANALYTICS,N/A,NM,01090,1968-08-03,57,5,Active
218,Adrienne,Mcmillan,Adrienne Mcmillan,adrienne.mcmillan@enterprise.com,enterprise.com,2024-11-25,"Therapist, nutritional",HR,65000,Mid,9068,HR,TAMARAFORT,WV,41260,1992-11-14,33,1.2,Active
220,Devin,Hebert,Devin Hebert,devin.hebert@analytics.com,analytics.com,2024-07-23,Insurance account manager,SALES,62100,Mid,3122,SALES,N/A,PA,04405,1985-09-24,40,1.6,Active
221,Carrie,Rice,Carrie Rice,carrie.rice@tech.com,tech.com,2022-02-14,Bonds trader,IT,105000,Senior,5030,IT,KEITHVIEW,ME,15045,1969-02-26,57,4,Active
223,David,Stone,David Stone,david.stone@enterprise.com,enterprise.com,2021-10-31,Sports administrator,N/A,65000,Mid,5072,N/A,LAKE DONNA,MH,58239,1994-04-15,31,4.3,Active
224,Nicole,Fields,Nicole Fields,nicole.fields@corp.com,corp.com,2023-09-02,"Psychologist, occupational",HR,45000,Junior,9025,HR,NEW LISALAND,GA,89946,1997-10-14,28,2.5,Active
225,Deanna,Robertson,Deanna Robertson,deanna.robertson@enterprise.com,enterprise.com,2021-02-02,Town planner,SALES,105000,Senior,5063,SALES,JAIMEMOUTH,MD,41514,1977-10-16,48,5,Active
226,Michael,Hodges,Michael Hodges,michael.hodges@analytics.com,analytics.com,2021-10-27,"Exhibitions officer, museum/gallery",N/A,65000,Mid,2076,N/A,SOUTH ZOE,NY,88866,1987-06-27,38,4.3,Active
228,James,Smith,James Smith,james.smith@tech.com,tech.com,2020-10-06,Occupational hygienist,IT,95000,Senior,3070,IT,ANDREAMOUTH,WI,36670,2002-11-23,23,5.4,Active
229,Roy,Johnson,Roy Johnson,roy.johnson@tech.com,tech.com,2024-07-12,Arts development officer,N/A,45000,Junior,5031,N/A,COXFORT,WI,05228,1969-01-13,57,1.6,Active
231,Courtney,Jackson,Courtney Jackson,courtney.jackson@tech.com,tech.com,2021-05-30,Clinical psychologist,N/A,62100,Mid,2077,N/A,NEW TIM,VT,90593,1974-08-19,51,4.7,Active
232,Maria,Harrison,Maria Harrison,maria.harrison@enterprise.com,enterprise.com,2021-09-18,Mining engineer,HR,85000,Senior,3087,HR,NORTH KATHRYN,WV,94214,1967-10-27,58,4.4,Active
233,Michelle,Hubbard,Michelle Hubbard,michelle.hubbard@corp.com,corp.com,2022-01-08,"Engineer, maintenance (IT)",SALES,65000,Mid,2023,SALES,PORT JENNIFER,AK,75887,1972-03-04,53,4.1,Active
237,Kimberly,Johnson,Kimberly Johnson,kimberly.johnson@corp.com,corp.com,2023-07-24,"Teacher, special educational needs",IT,85000,Senior,9082,IT,ANNHAVEN,KS,73353,1972-06-06,53,2.6,Active
240,Lori,Craig,Lori Craig,lori.craig@company.com,company.com,2023-07-02,"Producer, radio",ANALYTICS,65000,Mid,5084,ANALYTICS,N/A,RI,87192,1980-05-11,45,2.6,Active
241,Melissa,Conner,Melissa Conner,melissa.conner@analytics.com,analytics.com,2021-06-22,English as a foreign language teacher,HR,65000,Mid,2053,HR,N/A,TN,59845,1965-08-09,60,4.7,Active
242,Anthony,Murphy,Anthony Murphy,anthony.murphy@corp.com,corp.com,2023-02-17,Analytical chemist,IT,105000,Senior,3083,IT,N/A,ME,24957,1974-03-16,51,3,Active
244,Ronald,Lee,Ronald Lee,ronald.lee@enterprise.com,enterprise.com,2024-04-10,Operations geologist,N/A,95000,Senior,3126,N/A,FISHERSTAD,FM,51648,1996-08-07,29,1.9,Active
245,Joshua,Hayes,Joshua Hayes,joshua.hayes@enterprise.com,enterprise.com,2024-11-26,Leisure centre manager,IT,45000,Junior,3053,IT,GEORGEHAVEN,TX,61376,1986-02-15,40,1.2,Active
247,Amanda,Higgins,Amanda Higgins,amanda.higgins@analytics.com,analytics.com,2022-01-25,Horticultural consultant,MARKETING,90000,Senior,9008,MARKETING,DENISESIDE,DC,86811,1968-07-07,57,4.1,Active
248,Kelly,Frank,Kelly Frank,kelly.frank@company.com,company.com,2026-02-16,Counsellor,HR,225000,Senior,3075,HR,N/A,AK,75618,2003-02-11,23,0,Active
249,Timothy,Chandler,Timothy Chandler,timothy.chandler@company.com,company.com,2020-09-13,Politician's assistant,IT,85000,Senior,5017,IT,LAKE JOSHUAHAVEN,NY,55779,1977-04-17,48,5.4,Active
251,Lisa,Bowers,Lisa Bowers,lisa.bowers@enterprise.com,enterprise.com,2019-02-18,Trade union research officer,IT,65000,Mid,3105,IT,PORT PHILLIP,AL,80613,1972-10-27,53,7,Active
253,Brian,Adams,Brian Adams,brian.adams@tech.com,tech.com,2024-06-11,Mechanical engineer,IT,95000,Senior,2067,IT,N/A,MH,45697,1986-10-02,39,1.7,Active
254,Sheila,Alvarado,Sheila Alvarado,sheila.alvarado@analytics.com,analytics.com,2023-02-22,Newspaper journalist,SALES,74000,Mid,2018,N/A,BILLYMOUTH,NV,08913,1989-08-03,36,3,Active
257,Lorraine,Brown,Lorraine Brown,lorraine.brown@tech.com,tech.com,2023-07-10,Learning mentor,SALES,62100,Mid,2023,SALES,NEW RICHARD,OH,27850,1986-04-22,39,2.6,Active
258,Michael,Brown,Michael Brown,michael.brown@company.com,company.com,2021-11-02,Contracting civil engineer,MARKETING,105000,Senior,2038,MARKETING,SOUTH CAMERON,ND,27528,1984-06-30,41,4.3,Active
261,Matthew,Cook,Matthew Cook,matthew.cook@company.com,company.com,2024-05-19,Chemical engineer,SALES,62100,Mid,2095,SALES,YOUNGMOUTH,ME,32924,1992-12-06,33,1.8,Active
264,Michael,Smith,Michael Smith,michael.smith@analytics.com,analytics.com,2022-12-09,Fast food restaurant manager,IT,105000,Senior,2061,IT,WEST MARYSHIRE,WV,26385,1992-07-28,33,3.2,Active
265,Albert,Miller,Albert Miller,albert.miller@company.com,company.com,2020-10-24,Fast food restaurant manager,N/A,105000,Senior,3150,N/A,KEVINTOWN,TN,21765,2001-11-28,24,5.3,Active
267,Mary,Ewing,Mary Ewing,mary.ewing@analytics.com,analytics.com,2024-02-14,"Doctor, general practice",ANALYTICS,90000,Senior,3106,ANALYTICS,PORT STEPHANIE,VA,27873,1972-05-07,53,2,Active
268,Nicholas,Tran,Nicholas Tran,nicholas.tran@enterprise.com,enterprise.com,2024-03-14,"Engineer, agricultural",N/A,55000,Mid,3132,N/A,PORT PATRICIASTAD,TX,59587,1989-11-30,36,1.9,Active
269,Joshua,Mendez,Joshua Mendez,joshua.mendez@company.com,company.com,2020-06-11,Horticultural therapist,N/A,55000,Mid,9083,N/A,NORTH PATRICKSIDE,VT,11461,2003-01-11,23,5.7,Active
270,Glenda,Hudson,Glenda Hudson,glenda.hudson@enterprise.com,enterprise.com,2023-09-10,"Teacher, English as a foreign language",IT,74000,Mid,3041,IT,N/A,NY,85895,2003-07-11,22,2.4,Active
272,Troy,Adams,Troy Adams,troy.adams@company.com,company.com,2024-12-14,"Production designer, theatre/television/film",N/A,65000,Mid,5092,N/A,N/A,MP,72052,1972-01-18,54,1.2,Active
273,Dawn,Dunn,Dawn Dunn,dawn.dunn@enterprise.com,enterprise.com,2021-10-30,Contractor,MARKETING,90000,Senior,2020,MARKETING,N/A,WV,28163,1976-06-13,49,4.3,Active
274,Jessica,Byrd,Jessica Byrd,jessica.byrd@enterprise.com,enterprise.com,2024-03-30,"Research officer, government",HR,45000,Junior,9023,N/A,N/A,WA,07357,1989-01-08,37,1.9,Active
275,Christina,Hernandez,Christina Hernandez,christina.hernandez@enterprise.com,enterprise.com,2023-05-28,"Programmer, applications",IT,65000,Mid,3099,IT,N/A,GU,68396,1984-03-27,41,2.7,Active
276,Isaac,Cortez,Isaac Cortez,isaac.cortez@tech.com,tech.com,2020-03-20,Multimedia specialist,ANALYTICS,225000,Senior,5029,N/A,NEW CODYMOUTH,KS,20935,1979-02-14,47,5.9,Active
277,Robyn,Henderson,Robyn Henderson,robyn.henderson@enterprise.com,enterprise.com,2024-03-06,Engineering geologist,N/A,85000,Senior,2008,N/A,N/A,MH,83522,1967-05-02,58,2,Active
278,Michael,Richardson,Michael Richardson,michael.richardson@analytics.com,analytics.com,2023-05-04,Transport planner,SALES,55000,Mid,5069,SALES,LAKE EMILY,DC,55824,1970-10-31,55,2.8,Active
279,Michele,Kaufman,Michele Kaufman,michele.kaufman@analytics.com,analytics.com,2023-10-28,Ceramics designer,IT,62100,Mid,5016,IT,WEST BRIAN,DC,60468,1996-09-03,29,2.3,Active
280,Michelle,Salinas,Michelle Salinas,michelle.salinas@analytics.com,analytics.com,2022-01-03,"Engineer, communications",SALES,105000,Senior,5077,SALES,PORT HELEN,NC,38879,1966-09-20,59,4.1,Active
281,Kathryn,Mann,Kathryn Mann,kathryn.mann@enterprise.com,enterprise.com,2021-10-19,Ergonomist,MARKETING,85000,Senior,3096,MARKETING,SOUTH CHRISTOPHER,VA,84168,1985-06-15,40,4.3,Active
282,Jeffrey,Mosley,Jeffrey Mosley,jeffrey.mosley@analytics.com,analytics.com,2020-07-19,"Development worker, community",SALES,90000,Senior,2064,SALES,KARENTOWN,NY,20702,1986-09-10,39,5.6,Active
283,Gloria,Anderson,Gloria Anderson,gloria.anderson@company.com,company.com,2023-09-17,Legal executive,IT,62100,Mid,5085,IT,N/A,WI,24166,1983-09-21,42,2.4,Active
284,Ann,Reynolds,Ann Reynolds,ann.reynolds@tech.com,tech.com,2024-07-07,Equality and diversity officer,IT,85000,Senior,2025,IT,LAKE MERCEDES,AZ,70588,1977-02-22,49,1.6,Active
285,Marissa,Johnson,Marissa Johnson,marissa.johnson@company.com,company.com,2021-03-02,Insurance account manager,HR,95000,Senior,9038,HR,FOXSIDE,TX,64106,2000-09-15,25,5,Active
287,Joshua,Ruiz,Joshua Ruiz,joshua.ruiz@enterprise.com,enterprise.com,2020-05-10,Marketing executive,IT,74000,Mid,2024,IT,BRENTSTAD,GA,73018,1982-09-13,43,5.8,Active
288,John,Crawford,John Crawford,john.crawford@corp.com,corp.com,2023-06-23,Homeopath,N/A,75000,Mid,3063,N/A,NEW JAMIEVILLE,AL,39173,1999-10-16,26,2.7,Active
290,Catherine,Fuller,Catherine Fuller,catherine.fuller@tech.com,tech.com,2022-12-08,Press sub,HR,55000,Mid,5057,HR,N/A,FL,97813,1998-05-12,27,3.2,Active
291,Justin,Jennings,Justin Jennings,justin.jennings@enterprise.com,enterprise.com,2022-11-13,"Surveyor, land/geomatics",IT,65000,Mid,5039,N/A,WALLACEPORT,HI,58907,1971-10-14,54,3.3,Active
293,Isabel,Rhodes,Isabel Rhodes,isabel.rhodes@company.com,company.com,2021-07-29,Seismic interpreter,IT,55000,Mid,9060,IT,WEST RYAN,NY,97490,1984-11-28,41,4.6,Active
294,Bradley,Keller,Bradley Keller,bradley.keller@enterprise.com,enterprise.com,2020-03-13,Exhibition designer,IT,55000,Mid,5070,IT,ERNESTCHESTER,OK,34605,1985-07-22,40,5.9,Active
296,Maurice,Sanchez,Maurice Sanchez,maurice.sanchez@analytics.com,analytics.com,2021-07-18,"Surveyor, building control",SALES,95000,Senior,9089,SALES,NORTH ERICA,FL,26976,1997-08-26,28,4.6,Active
297,Alicia,Long,Alicia Long,alicia.long@tech.com,tech.com,2024-08-09,"Nurse, children's",SALES,105000,Senior,2031,SALES,LAKE RANDY,ND,30503,2003-02-10,23,1.5,Active
298,Patrick,Sanchez,Patrick Sanchez,patrick.sanchez@analytics.com,analytics.com,2023-11-22,Ophthalmologist,IT,62100,Mid,5023,IT,PORT ANTONIO,AL,45767,1972-10-12,53,2.2,Active
299,Jennifer,Butler,Jennifer Butler,jennifer.butler@corp.com,corp.com,2020-06-02,Clinical biochemist,SALES,65000,Mid,9064,SALES,N/A,CA,46400,1992-09-26,33,5.7,Active
301,Brandon,Mitchell,Brandon Mitchell,brandon.mitchell@corp.com,corp.com,2020-06-26,Hospital pharmacist,MARKETING,225000,Senior,2001,MARKETING,NORTH CHRISTINE,AK,07684,1992-08-16,33,5.7,Active
304,Ashley,Mckay,Ashley Mckay,ashley.mckay@enterprise.com,enterprise.com,2024-11-19,Financial risk analyst,ANALYTICS,74000,Mid,5085,ANALYTICS,VILLEGASVILLE,CA,95790,1979-12-12,46,1.2,Active
306,Haley,Phillips,Haley Phillips,haley.phillips@company.com,company.com,2023-06-21,Garment/textile technologist,HR,225000,Senior,2096,HR,JOHNATHANTON,MO,05460,2001-05-24,24,2.7,Active
309,Alexander,Gibson,Alexander Gibson,alexander.gibson@tech.com,tech.com,2024-01-23,"Engineer, aeronautical",HR,74000,Mid,3100,HR,N/A,OR,80294,2001-02-15,25,2.1,Active
311,Gary,Bradshaw,Gary Bradshaw,gary.bradshaw@company.com,company.com,2021-12-22,"Scientist, research (physical sciences)",IT,85000,Senior,3078,IT,JENKINSSTAD,MP,06003,1967-12-30,58,4.2,Active
313,Melissa,Stewart,Melissa Stewart,melissa.stewart@enterprise.com,enterprise.com,2022-01-07,"Librarian, academic",N/A,225000,Senior,5051,N/A,FOSTERBURGH,SC,46962,1975-09-16,50,4.1,Active
315,Sierra,Yates,Sierra Yates,sierra.yates@corp.com,corp.com,2021-04-11,Technical author,MARKETING,74000,Mid,5030,MARKETING,SOUTH CYNTHIA,MO,37142,1971-10-03,54,4.9,Active
316,Scott,Lara,Scott Lara,scott.lara@corp.com,corp.com,2021-04-05,Immunologist,ANALYTICS,225000,Senior,2094,ANALYTICS,PORT AMY,OR,50766,1975-02-15,51,4.9,Active
317,Mark,Anderson,Mark Anderson,mark.anderson@enterprise.com,enterprise.com,2023-09-26,Management consultant,HR,90000,Senior,3014,HR,ERICHAVEN,WY,74037,2002-05-22,23,2.4,Active
319,James,Burch,James Burch,james.burch@tech.com,tech.com,2022-10-08,Air cabin crew,ANALYTICS,105000,Senior,3022,ANALYTICS,N/A,ND,54088,1999-12-29,26,3.4,Active
320,Anna,Miller,Anna Miller,anna.miller@enterprise.com,enterprise.com,2022-01-12,Quality manager,HR,65000,Mid,5066,HR,DEBBIEBURGH,ID,68728,1971-09-17,54,4.1,Active
321,Matthew,Roberts,Matthew Roberts,matthew.roberts@analytics.com,analytics.com,2023-08-19,Cytogeneticist,IT,225000,Senior,5012,IT,LAKE CARLA,WY,41059,2000-09-03,25,2.5,Active
323,Anna,Camacho,Anna Camacho,anna.camacho@corp.com,corp.com,2020-09-24,Energy manager,N/A,74000,Mid,2020,N/A,CLAIREBURGH,WI,55426,1967-10-11,58,5.4,Active
325,Gabriel,Parker,Gabriel Parker,gabriel.parker@enterprise.com,enterprise.com,2024-04-12,Architectural technologist,IT,62100,Mid,2060,IT,EAST WESLEY,DE,81452,1986-01-05,40,1.9,Active
331,Lisa,Parker,Lisa Parker,lisa.parker@analytics.com,analytics.com,2021-10-04,Soil scientist,IT,225000,Senior,5076,IT,LAKE DANIELFURT,ID,40860,1970-10-21,55,4.4,Active
332,Tammy,Miller,Tammy Miller,tammy.miller@analytics.com,analytics.com,2025-07-24,"Teacher, primary school",N/A,74000,Mid,9002,N/A,NORTH JULIEFORT,CA,89193,2003-01-29,23,0.6,Active
333,Shawn,Bullock,Shawn Bullock,shawn.bullock@tech.com,tech.com,2023-10-06,Computer games developer,MARKETING,55000,Mid,9089,MARKETING,NEW STEPHANIESTAD,LA,11401,1972-07-22,53,2.4,Active
336,Brandi,Wagner,Brandi Wagner,brandi.wagner@analytics.com,analytics.com,2020-08-21,Furniture designer,SALES,90000,Senior,2089,SALES,SOUTH ERIC,AZ,42846,1981-06-30,44,5.5,Active
337,Kenneth,Taylor,Kenneth Taylor,kenneth.taylor@enterprise.com,enterprise.com,2022-11-15,Firefighter,IT,90000,Senior,5056,N/A,SOUTH AUTUMNVILLE,NY,08664,1987-07-14,38,3.3,Active
338,Brian,Woodard,Brian Woodard,brian.woodard@tech.com,tech.com,2023-08-15,Government social research officer,IT,55000,Mid,2052,IT,SCOTTSHIRE,AK,52319,1982-07-02,43,2.5,Active
340,Megan,Hunt,Megan Hunt,megan.hunt@corp.com,corp.com,2023-03-22,Metallurgist,IT,74000,Mid,9008,IT,JOHNBERG,HI,85330,1987-10-31,38,2.9,Active
341,Joel,Beck,Joel Beck,joel.beck@enterprise.com,enterprise.com,2023-07-05,"Journalist, magazine",N/A,85000,Senior,5034,N/A,N/A,ND,21766,1976-11-23,49,2.6,Active
342,Kevin,Moore,Kevin Moore,kevin.moore@company.com,company.com,2020-06-11,Sports therapist,ANALYTICS,62100,Mid,3070,N/A,EAST WILLIAMVILLE,DE,79600,1966-09-18,59,5.7,Active
343,James,Green,James Green,james.green@analytics.com,analytics.com,2025-01-24,"Psychologist, educational",IT,75000,Mid,5060,IT,MADDENPORT,SD,78470,2002-11-10,23,1.1,Active
345,Rebecca,Hughes,Rebecca Hughes,rebecca.hughes@company.com,company.com,2019-12-16,"Investment banker, corporate",HR,74000,Mid,2033,N/A,SOUTH ANDREW,NY,01593,1967-07-29,58,6.2,Active
346,Lauren,Mcdaniel,Lauren Mcdaniel,lauren.mcdaniel@enterprise.com,enterprise.com,2021-05-31,Interior and spatial designer,MARKETING,95000,Senior,9071,N/A,SOUTH CLAUDIAMOUTH,KS,35688,2000-09-25,25,4.7,Active
347,Alexa,Mitchell,Alexa Mitchell,alexa.mitchell@tech.com,tech.com,2025-05-12,"Designer, interior/spatial",MARKETING,74000,Mid,2080,MARKETING,TYLERBURGH,FL,96263,1969-04-19,56,0.8,Active
348,Ashley,Young,Ashley Young,ashley.young@analytics.com,analytics.com,2021-01-24,Advertising art director,N/A,45000,Junior,2100,N/A,DANIELFORT,NY,45937,1997-09-15,28,5.1,Active
350,Douglas,Reed,Douglas Reed,douglas.reed@analytics.com,analytics.com,2021-05-11,Advice worker,SALES,74000,Mid,3141,SALES,EAST KAYLACHESTER,AK,35898,1992-08-07,33,4.8,Active
351,Shannon,Hess,Shannon Hess,shannon.hess@company.com,company.com,2022-07-01,Marine scientist,N/A,74000,Mid,9063,N/A,LAKE MICHAELMOUTH,MS,82143,1968-08-11,57,3.6,Active
353,Jonathan,Mcintyre,Jonathan Mcintyre,jonathan.mcintyre@tech.com,tech.com,2020-05-09,"Scientist, marine",N/A,95000,Senior,3099,N/A,PORT CHERYLTON,CA,11937,1977-11-08,48,5.8,Active
354,Antonio,Harris,Antonio Harris,antonio.harris@analytics.com,analytics.com,2022-02-03,Surgeon,HR,55000,Mid,2077,HR,N/A,MI,71101,1974-09-08,51,4,Active
359,Frederick,Acosta,Frederick Acosta,frederick.acosta@tech.com,tech.com,2023-02-04,Warehouse manager,N/A,90000,Senior,2066,N/A,NORTH TODDSTAD,MN,21759,1965-10-06,60,3,Active
361,Jason,Nelson,Jason Nelson,jason.nelson@corp.com,corp.com,2020-09-15,Air cabin crew,MARKETING,105000,Senior,2010,MARKETING,N/A,NY,56167,1990-11-10,35,5.4,Active
362,Daniel,Wilkins,Daniel Wilkins,daniel.wilkins@analytics.com,analytics.com,2023-07-13,Bonds trader,IT,95000,Senior,3106,IT,WEST ALEXANDER,TX,53069,1992-08-11,33,2.6,Active
365,Alex,Franklin,Alex Franklin,alex.franklin@analytics.com,analytics.com,2020-05-16,Call centre manager,SALES,95000,Senior,3107,SALES,EAST MATTHEW,PA,02436,1967-01-10,59,5.8,Active
367,Heather,Hughes,Heather Hughes,heather.hughes@enterprise.com,enterprise.com,2022-04-18,Building control surveyor,IT,105000,Senior,2060,N/A,KIMVILLE,OK,49840,2002-04-17,23,3.8,Active
368,Rebecca,Evans,Rebecca Evans,rebecca.evans@tech.com,tech.com,2020-07-29,Futures trader,N/A,55000,Mid,3114,N/A,HARVEYTOWN,IN,84141,2002-07-02,23,5.6,Active
371,Mark,Schaefer,Mark Schaefer,mark.schaefer@tech.com,tech.com,2025-02-18,"Geologist, wellsite",HR,65000,Mid,2073,HR,NELSONBOROUGH,AS,14153,1966-11-20,59,1,Active
372,Kenneth,Solis,Kenneth Solis,kenneth.solis@corp.com,corp.com,2025-06-04,Armed forces technical officer,ANALYTICS,105000,Senior,3067,ANALYTICS,GARCIACHESTER,IL,98515,1993-09-12,32,0.7,Active
377,Sheila,Peterson,Sheila Peterson,sheila.peterson@company.com,company.com,2021-11-19,Environmental health practitioner,ANALYTICS,85000,Senior,2060,ANALYTICS,N/A,MN,41655,1976-05-05,49,4.3,Active
380,Margaret,Shields,Margaret Shields,margaret.shields@tech.com,tech.com,2022-04-20,Clinical biochemist,HR,225000,Senior,5043,HR,NORTH HEIDI,LA,50321,1966-12-10,59,3.8,Active
382,Tyler,Shaw,Tyler Shaw,tyler.shaw@enterprise.com,enterprise.com,2020-03-03,Chiropractor,ANALYTICS,225000,Senior,3104,N/A,JULIEBOROUGH,AZ,19228,2003-07-26,22,6,Active
383,Dominique,Baker,Dominique Baker,dominique.baker@company.com,company.com,2023-12-20,Amenity horticulturist,IT,62100,Mid,3040,IT,N/A,GA,74862,1970-05-06,55,2.2,Active
385,Heather,Gross,Heather Gross,heather.gross@tech.com,tech.com,2023-12-05,Electrical engineer,ANALYTICS,85000,Senior,9034,ANALYTICS,EAST BOBBYSTAD,IN,10289,1999-08-22,26,2.2,Active
386,Karen,Frost,Karen Frost,karen.frost@corp.com,corp.com,2024-06-14,Occupational therapist,N/A,95000,Senior,5014,N/A,JOSEPHBOROUGH,ID,26563,1977-06-13,48,1.7,Active
388,Kevin,Taylor,Kevin Taylor,kevin.taylor@company.com,company.com,2021-04-18,Archaeologist,ANALYTICS,225000,Senior,5000,ANALYTICS,STUARTMOUTH,MO,66928,1982-02-24,44,4.8,Active
389,Melinda,Anderson,Melinda Anderson,melinda.anderson@company.com,company.com,2024-11-24,International aid/development worker,ANALYTICS,105000,Senior,3037,ANALYTICS,SMITHTOWN,FM,78044,1989-09-06,36,1.2,Active
390,Anthony,Watson,Anthony Watson,anthony.watson@tech.com,tech.com,2024-06-07,"Designer, blown glass/stained glass",ANALYTICS,65000,Mid,3025,ANALYTICS,LAURENMOUTH,MP,38177,1985-11-14,40,1.7,Active
393,Heather,Fleming,Heather Fleming,heather.fleming@enterprise.com,enterprise.com,2024-12-10,Geophysical data processor,IT,75000,Mid,9021,N/A,NEW BRENT,WY,02061,1966-09-03,59,1.2,Active
394,Toni,Hines,Toni Hines,toni.hines@corp.com,corp.com,2020-10-15,Arboriculturist,ANALYTICS,55000,Mid,2045,N/A,NORTH JONATHON,PR,13908,1967-01-18,59,5.3,Active
395,Barry,Roberson,Barry Roberson,barry.roberson@analytics.com,analytics.com,2021-08-10,"Social research officer, government",HR,85000,Senior,9072,HR,WEST AMBERMOUTH,SC,55925,1966-12-15,59,4.5,Active
397,John,Baker,John Baker,john.baker@enterprise.com,enterprise.com,2024-05-17,Commercial horticulturist,HR,90000,Senior,5089,HR,MICHAELSIDE,TN,69090,1998-07-23,27,1.8,Active
398,Bradley,Lawson,Bradley Lawson,bradley.lawson@enterprise.com,enterprise.com,2021-02-16,Air traffic controller,MARKETING,95000,Senior,3000,MARKETING,SOUTH MARK,CA,51615,1969-05-25,56,5,Active
400,Jeremy,Weaver,Jeremy Weaver,jeremy.weaver@enterprise.com,enterprise.com,2021-04-06,Arboriculturist,MARKETING,75000,Mid,5045,MARKETING,CLARKSTAD,NJ,28136,1965-12-24,60,4.9,Active
